SEQNOS,FIRE_INVOLVED,FIRE_EXTINGUISHED,ANY_EVACUATIONS,NUMBER_EVACUATED,WHO_EVACUATED,RADIUS_OF_EVACUATION,ANY_INJURIES,NUMBER_INJURED,NUMBER_HOSPITALIZED,ANY_FATALITIES,NUMBER_FATALITIES,ANY_DAMAGES,DAMAGE_AMOUNT,AIR_CORRIDOR_CLOSED,AIR_CORRIDOR_DESC,AIR_CLOSURE_TIME,WATERWAY_CLOSED,WATERWAY_DESC,WATERWAY_CLOSURE_TIME,ROAD_CLOSED,ROAD_DESC,ROAD_CLOSURE_TIME,CLOSURE_DIRECTION,MAJOR_ARTERY,TRACK_CLOSED,TRACK_DESC,TRACK_CLOSURE_TIME,MEDIA_INTEREST,MEDIUM_DESC,ADDITIONAL_MEDIUM_INFO,BODY_OF_WATER,TRIBUTARY_OF,NEAREST_RIVER_MILE_MAKER,RELEASE_SECURED,ESTIMATED_DURATION_OF_RELEASE,RELEASE_RATE,DESC_REMEDIAL_ACTION,STATE_AGENCY_ON_SCENE,STATE_AGENCY_REPORT_NUM,OTHER_AGENCY_NOTIFIED,WEATHER_CONDITIONS,AIR_TEMPERATURE,WIND_SPEED,WIND_DIRECTION,WATER_SUPPLY_CONTAMINATED,SHEEN_SIZE,SHEEN_COLOR,DIRECTION_OF_SHEEN_TRAVEL,SHEEN_ODOR_DESCRIPTION,WAVE_CONDITION,CURRENT_SPEED,CURRENT_DIRECTION,WATER_TEMPERATURE,TRACK_CLOSE_DIR,EMPL_FATALITY,PASS_FATALITY,COMMUNITY_IMPACT,WIND_SPEED_UNIT,EMPLOYEE_INJURIES,PASSENGER_INJURIES,OCCUPANT_FATALITY,CURRENT_SPEED_UNIT,ROAD_CLOSURE_UNITS,TRACK_CLOSURE_UNITS,SHEEN_SIZE_UNITS,ADDITIONAL_INFO,STATE_AGENCY_NOTIFIED,FEDERAL_AGENCY_NOTIFIED,NEAREST_RIVER_MILE_MARKER,SHEEN_SIZE_LENGTH,SHEEN_SIZE_LENGTH_UNITS,SHEEN_SIZE_WIDTH,SHEEN_SIZE_WIDTH_UNITS,OFFSHORE,DURATION_UNIT,RELEASE_RATE_UNIT,RELEASE_RATE_RATE,PASSENGERS_TRANSFERRED
1216761,N,U,N,,,,N,,,N,,Y,50000,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,/ DIRT,,,,Y,,,MADE NOTIFICATIONS.  PIPELINE WAS ISOLATED.  RESPONSE PERSONNEL ARE ON SCENE.,,,,CLEAR,86,,,U,,,,,,,,,,,,,,,,,,,,,CALLER WILL MAKING ADDITIONAL NOTIFICATIONS.,,,,,,,,N,,,,NO
1216762,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,,,,,Y,,,"SHUT DOWN VALVE, WATER CURTAIN DEPLOYED.",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216763,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ SAND LAKE,SAND LAKE,,,U,,,MADE NOTIFICATION.,,,,PARTLY CLOUDY,72,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216764,N,U,N,,,,N,,,N,,Y,50000,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,,,,,N,,,"UNDER CONTROL, WELDER COMING IN TOMORROW",,,,,70,,,U,,,,,,,,,,,,,,,,,,,,,,NCUC,,,,,,,N,,,,NO
1216765,Y,Y,N,,,,N,,,N,,Y,50000,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,/ ATMOSPHERE,,,,Y,,,"CALLER REPORTS COMPANY AND FD PERSONNEL ARE ONSITE, COSTS ARE EXPECTED TO EXCEED  $50,000 FOR REPAIRS. THERE IS A PLANS TO POSSIBLY EVACUATE WALTON ASPHALT PLANT.",FD,,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,***48-HOUR PHMSA UPDATE FOR REPORT #1216517***,,,,,,,,N,,,,NO
1216766,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,NUSHAGAK BAY,NUSHAGAK BAY,BRISTOL BAY,,U,,,NONE,,,,,,,,U,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,USCG SECANCH,,100,YARDS,50,YARDS,N,,,,NO
1216768,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,SIDE OF CONTAINER AND GROUND,,,,N,,,"CONTAINER MOVED TO SPILL CONTAINMENT PAD, CONTRACTOR ON SITE FOR CLEANUP",,,,CLEAR,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216769,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,"/ OAK PARK DITCH, PORT OF CORPUS CHRISTI",OAK PARK DITCH,PORT OF CORPUS CHRISTI,,N,,,BOOM WAS DEPLOYED.  VACUUM TRUCK IS ENROUTE.  WORK IS BEING DONE TO SECURE THE DISCHARGE.,,,,PARTLY CLOUDY,81,,,U,,,,,,,,,,,,,,,,,,,,,,CC OIL SPILL ASSOCIATION,,,,,,,N,,,,NO
1216770,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,STORM DRAIN,STORM DRAIN,RETENTION POND,,Y,,,"CONTRACTOR ONSITE, VAC TRUCK ON-SITE, DEQ ON-SITE",,,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,,DEQ,,,,,,,N,,,,NO
1216771,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,"/ UNNAMED POND, DIRT, ASPHALT",UNNAMED POND,,,Y,,,CONTRACTOR IS ON SITE FOR CLEAN UP.,,,,OVERCAST,65,,,U,,,,,,,,,,,,,,,,,,,,,,ND (UNKNOWN AGENCY),,,,,,,N,,,,NO
1216772,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,BALLAST,AND TRACK BED,,,,N,,,"CATCH BASIN CONSTRUCTED, HAZMAT MANAGER ENROUTE",,,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,UNION PACIFIC REPORT # 2018-06-29-006TRH,"TXDPS,TXDOT",,,,,,,N,,,,NO
1216773,N,U,N,,,,N,,,Y,1,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,RAIL REPORT (N/A),,,,,U,,,LOCAL AUTHORITIES RESPONDED.,"PD, EMS",,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,UNION PACIFIC REPORT # 2018-06-28-314KSJ,,,,,,,,N,,,,NO
1216774,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,NEW BEDFORD HARBOR,NEW BEDFORD HARBOR,,,U,,,,,,,FOGGY,,,,U,,BARELY DISCERNIBLE,,,,,,,,,,,,,,,,,,,,,,,400,FEET,100,FEET,N,,,,NO
1216775,Y,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,PARKING LOT/ SOIL,,,,Y,,,"ABSORBENTS APPLIED, MATERIAL CONTAINED, CONTRACTOR HAS BEEN HIRED",,H-2018-06-03,,,,,,U,,,,,,,,,,,,,,,,,,,,,,IL EMA,,,,,,,N,,,,NO
1216776,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,MUNSON SLIP,MUNSON SLIP,HOUMA NAVIGATION CHANNEL,,Y,,,"BOOMS APPLIED, MATERIAL CONTAINED, INVESTIGATION UNDERWAY",,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216777,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,ST. CLAIR RIVER,ST. CLAIR RIVER,,,U,,,MADE NOTIFICATION,,,,CLEAR,70,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,USCG,,50,YARDS,50,YARDS,N,,,,NO
1216779,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,ROCK CREEK,ROCK CREEK,PATAPSCO RIVER,,U,,,,,,,,,,,U,,,,DIESEL,,,,,,,,,,,,,,,,,,,USCG,,,,,,N,,,,NO
1216781,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,ST. ANDREWS BAY,ST. ANDREWS BAY,GULF OF MEXICO,,U,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216782,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,TO THE FLARE STACK,,,,N,,,STILL ONGOING.,,287402,,,,,,U,,,,,,,,,,,,,,,,,,,,,,TCEQ,,,,,,,N,,,,NO
1216783,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,OTHER,/ WALKWAY GRATING,,,,Y,,,"CLEAN UP UNDERWAY, CONTRACTOR HAS BEEN HIRED",,,,,86,10,NNW,U,,,,,,,,,,,,,MPH,,,,,,,,,,,,,,,,N,,,,NO
1216784,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,MUNSON SLIP,MUNSON SLIP,HOUMA NAVIGATION CANAL,,U,,,MADE NOTIFICATION,,,,SUNNY,85,,,U,,RAINBOW,,DIESEL,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216787,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,ONTO THE GROUND,,,,Y,,,"CALLER STATED, ABSORBENTS APPLIED, CLEAN UP UNDERWAY",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,CALLER STATED NOTIFICATIONS TO THE STATE WILL BE NEXT.,,,,,,,,N,,,,NO
1216788,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,PAVEMENT,,,,U,,,"CALLER STATED SOMEONE PLACED A LITTLE SAND ON THE DISCHARGE, HOWEVER THE DISCHARGE HAS NOT BEEN COMPLETELY REMEDIATED.",,,,SUNNY,90,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216789,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,OTHER,NORTH SLOPE TUNDRA WETLANDS,NORTH SLOPE TUNDRA WETLANDS,,,Y,,,"ABSORBENTS APPLIED, VAC TRUCK USED, CLEAN UP UNDERWAY",,,,FOGGY,34,15,NE,U,,RAINBOW,,,,,,,,,,,MPH,,,,,,,,,AK DEC,,,100,FEET,5,FEET,N,,,,NO
1216790,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,ONTO A CONCRETE SURFACE,,,,U,,,CALLER STATED ABSORBENTS APPLIED AND THE TOWN'S FIRE CHIEF CAME TO THE SCENE AND ASSISTED WITH THE CLEAN.,LOCAL FD,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,"LOCAL FD, IDNR",,,,,,,N,,,,NO
1216792,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GULF OF MEXICO,GULF OF MEXICO,,,Y,,,CLOSED THE BALL VALVE. CLEANED THE AREA.,,,,PARTLY CLOUDY,95,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,100,FEET,200,FEET,N,,,,NO
1216793,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,OTHER,POTENTIAL TO IMPACT SOIL AND A STREAM,,,,U,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216795,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,PORT OF EDMONDS,PORT OF EDMONDS,,,U,,,CONTRACTOR HAS BEEN HIRED,,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216796,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,CHESAPEAKE BAY,CHESAPEAKE BAY,,,Y,,,ABSORBANTS APPLIED. CLEAN UP COMPLETED.,,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216797,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,STORM WATER OUTFALL,STORM WATER OUTFALL,KAHOKIA CREEK,,N,,,DEPLOYED BOOM. VAC TRUCKS ENROUTE.,,,,SUNNY,85,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,3,FEET,10,FEET,N,,,,NO
1216798,N,U,N,,,,N,,,Y,1,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,RAIL REPORT (N/A),,,,,U,,,,"LAWRENCE PD, FD, TRANSIT POLICE",,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216799,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,ATMOSPHERE,,,,Y,,,"SHUT DOWN EQUIPMENT, SECURED AT 1230.",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216803,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,ATMOSPHERE,,,,Y,,,STOPPED,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216805,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,SOIL,,,,Y,,,REPLACED THE FAULTY CONNECTION LINE. VACUUM TRUCKS ON ROUTE. ALL 5 BARRELS EXPECTED TO BE RECOVERED.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216806,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GRASS / STORM DRAIN,STORM DRAIN,,,Y,,,CONTRACTOR HAS BEEN HIRED,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216807,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ VIOLA CHANNEL,VIOLA CHANNEL,CORPUS CHRISTI BAY,,U,,,"BOOMS APPLIED, MATERIAL CONTAINED",,,,CLEAR,87,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216809,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ AMERICAS CUP HARBOR,AMERICAS CUP HARBOR,SAN DIEGO BAY,,U,,,NONE,HARBOR POLICE,,,OVERCAST,,,,U,,RAINBOW,,DIESEL,,,,,,,,,,,,,,,,,,,,,100,YARDS,20,FEET,N,,,,NO
1216810,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,ATLANTIC OCEAN,NARRAGANSETT BAY,ATLANTIC OCEAN,,U,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,USCG,,100,FEET,50,FEET,N,,,,NO
1216813,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,CORE CREEK,CORE CREEK,ATLANTIC ICW,,U,,,"MONITORING SHEEN TO MAKE SURE THERE IS NO FURTHER DISCHARGE, MATERIAL IS DISSIPATING NATURALLY",,,,PARTLY CLOUDY,86,,,U,,RAINBOW,,DIESEL,,,,,,,,,,,,,,,,,,,USCG MSD FORT MACON,,500,YARDS,40,FEET,N,,,,NO
1216814,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,ONTO A CONCRETE SURFACE,,,,Y,,,CALLER STATED ABSORBENT WERE USED TO CONTAIN THE SPILL AND TO KEEP THE SPILL FROM  REACHING THE STORM DRAIN.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216817,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,DIRT,,,,N,,,ABSORBANTS APPLIED. VALVE WILL BE REPAIRED.,,18-03003,,,,,,U,,,,,,,,,,,,,,,,,,,,,,"PD, HAZMAT",,,,,,,N,,,,NO
1216818,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,POTENTIAL TO RELEASE INTO CANAL,,,,U,,,NONE AT THIS TIME,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,LA DEQ,USCG,,,,,,N,,,,NO
1216819,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,PORT OF CORPUS CHRISTI,PORT OF CORPUS CHRISTI,CORPUS CHRISTI BAY,,U,,,INVESTIGATION UNDERWAY,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216820,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,NON-RELEASE (N/A),/ POTENTIAL SPILL FROM AN ROV,,,,U,,,"REPAIRS MADE, INVESTIGATION UNDERWAY",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,CALLER STATED THEY ARE TRYING TO FIND THE LOST ROV,,,,,,,,N,,,,NO
1216821,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,PONGASS NARROWS,TONGASS NARROWS,,,Y,,,ABSORBANTS APPLIED.,,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,10,FEET,200,FEET,N,,,,NO
1216822,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GULF OF MEXICO,GULF OF MEXICO,,,U,,,,,,,,94,,,U,,SILVERY,,,2     SLIGHT (1 - 3 FT),1,NW,85,,,,,,,,,KNTS,,,,,,,,1,MILES,10,FEET,N,,,,NO
1216823,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,NEAR ISLAND CHANNEL,NEAR ISLAND CHANNEL,CHINIAK BAY,,U,,,NONE AT THIS TIME,,,,,,,,U,,RAINBOW,NE,GAS,,,,,,,,,,,,,,,,,,,USCG MSD KODIAK,,100,FEET,20,FEET,N,,,,NO
1216825,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,NEAR ISLAND CHANNEL,NEAR ISLAND CHANNEL,WOMANS BAY,,U,,,MADE NOTIFICATIONS.,,,,OVERCAST,50,,,U,,SILVERY,,,,,,,,,,,,,,,,,,,,,,,10,FEET,20,FEET,N,,,,NO
1216827,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,STORM DRAIN,STORM DRAIN,,,Y,,,CONTRACTORS ON ROUTE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216828,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,/ ONTO THE GROUND,,,,U,,,NONE,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,CALLER STATES THIS HAS BEEN GOING ON A WHILE,,,,,,,,N,,,,NO
1216829,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,TUNDRA,TUNDRA,,,Y,,,"ABSORBENTS APPLIED, VAC TRUCK USED, CONTRACTOR HAS BEEN HIRED",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,ADEC,,,,,,,N,,,,NO
1216830,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,CAYUGA CREEK,CAYUGA CREEK,,,U,,,NONE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216831,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,UNKNOWN CREEK,UNKNOWN CREEK,,,N,,,TOWN OF MILTON CUT OFF THAT CREEK FROM THE WATER SUPPLY,,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,TOWN OF MILTON,,,,,,,N,,,,NO
1216832,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,SOIL,,,,,U,,,MADE NOTIFICATIONS.,,,,RAINY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216833,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GULF OF MEXICO,GULF OF MEXICO,,,U,,,,,,,,,15,W,U,,,,,,,,,,,,,KNTS,,,,,,,,,,,,11,NAUTICAL MILE,.3,NAUTICAL MILE,N,,,,NO
1216834,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,CONCRETE,,,,Y,,,CLEANUP COMPLETED,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216835,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,CLARENCE STRAIT,CLARENCE STRAIT,,,U,,,SEVEN PEOPLE WERE PULLED OFF IN A LIFE RAFT.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,USCG,,,,,,N,,,,NO
1216836,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,BURIED IN THE GROUND,,,,U,,,NONE,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216837,N,U,N,,,,Y,2,,N,,Y,200000,N,,,N,,,N,,,,N,N,,,UNKNOWN,RAIL REPORT (N/A),,,,,U,,,REMOVED THE VEHICLE. NON-RELEASE (N/A),,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216838,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,SAN DIEGO BAY,SAN DIEGO BAY,PACIFIC OCEAN,,Y,,,NONE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216839,N,U,N,,,,Y,2,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,RAIL REPORT (N/A),,,,,U,,,NON-RELEASE (N/A),,,,,,,,U,,,,,,,,,,,,,,,1,,,,,,,FD,,,,,,,N,,,,YES
1216840,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,/ LAND / STREET / SOIL,,,,Y,,,"EXCAVATED SOIL, SHUTDOWN SYSTEM, CLEAN UP CREW ON-SITE, CLEAN UP UNDERWAY, CONTRACTOR HAS BEEN HIRED, INVESTIGATION UNDERWAY",,18-4254,,,,,,U,,,,,,,,,,,,,,,,,,,,,,"CA OES, LA DEPT POWER & WATER",,,,,,,N,,,,NO
1216841,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,ATMOSPHERE,,,,N,,,CONTRACTOR CONTACTED.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216842,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,BALLAST,BALLAST,,,,U,,,ABSORBANTS APPLIED.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216843,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,CATCH BASIN,CATCH BASIN,,,Y,,,"BOOMS APPLIED, ABSORBENTS APPLIED, MATERIAL CONTAINED",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1216844,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,INNER COASTAL,UNNAMED CANAL,INNER COASTAL,,U,,,NONE.,,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,USCG,,1000,FEET,80,FEET,N,,,,NO
1216846,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ STORM DRAIN,STORM DRAIN,,,Y,,,"ABSORBENTS APPLIED, MATERIAL CONTAINED",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,LAND SIDE IS ALREADY CLEANED UP. CALLER STATES THEY ARE HIRING A CONTRACTOR TO CLEAN THE STORM DRAIN,,,,,,,,N,,,,NO
1216847,N,U,N,,,,N,,,N,,Y,50000,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,,,,,Y,,,REPAIRS COMPLETED.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,NCUC,,,,,,,N,,,,NO
1216848,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,VALDEZ HARBOR,VALDEZ HARBOR,,,U,,,NON-RECOVERABLE,,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,ADEC,USCG,,100,FEET,20,FEET,N,,,,NO
1216849,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,STORM DRAINS,STORM DRAINS,,,Y,,,HAZMAT ON ROUTE.,,H20180608,,,,,,U,,,,,,,,,,,,,,,,,,,,,,EMERGENCY MANAGEMENT,,,,,,,N,,,,NO
1216850,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GULF OF MEXICO,GULF OF MEXICO,,,U,,,,,,,,,5,SW,U,,OTHER,,COLOR: WHITE/SILVER,,,,,,,,,KNTS,,,,,,,,,, NOAA,,.75,NAUTICAL MILE,.05,NAUTICAL MILE,N,,,,NO
1216851,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GULF OF MEXICO,GULF OF MEXICO,,,U,,,,,,,,,5,SW,U,,OTHER,,COLOR: WHITE/SILVER,,,,,,,,,KNTS,,,,,,,,,,NOAA,,.75,NAUTICAL MILE,.1,NAUTICAL MILE,N,,,,NO
1216853,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,PACIFIC OCEAN,PACIFIC OCEAN,,,U,,,ENVIRONMENTAL CONTRACTOR WILL BE REMOVING THE DIESEL FROM ONBOARD.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,NAVY,,,,,,,N,,,,NO
1216854,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,HAMPTON RIVER,HAMPTON RIVER,,,U,,,,,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,80,FEET,6,FEET,N,,,,NO
1216855,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,OTHER,BUILDING,,,,Y,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,"FD, STATE RESPONSE",,,,,,,N,,,,NO
1216856,N,U,N,,,,N,,,Y,1,N,,N,,,N,,,N,,,,N,Y,,,UNKNOWN,RAIL REPORT (N/A),,,,,U,,,NON-RELEASE (N/A),,,,,,,,U,,,,,,,,,E/W,,,,,,,,,,,,,"BNSF, SHERIFF",,,,,,,N,,,,NO
